Gene ID	EC numbers
TGME49_275420	1.5.3.- (With oxygen as acceptor.)
TGME49_275430	N/A
TGME49_275440	N/A
TGME49_275450	N/A
TGME49_275460	N/A
TGME49_275470	N/A
TGME49_275480	N/A
TGME49_275490	N/A
TGME49_275568	N/A
TGME49_275590	2.3.1.22 (2-acylglycerol O-acyltransferase)
TGME49_275600	2.3.1.20 (Diacylglycerol O-acyltransferase)
TGME49_275610	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_275630	N/A
TGME49_275640	N/A
TGME49_275650	N/A
TGME49_275660	N/A
TGME49_275670	N/A
TGME49_275680	N/A
TGME49_275690	N/A
TGME49_275700	N/A
TGME49_275710	N/A
TGME49_275740	N/A
TGME49_275750	N/A
TGME49_275760	N/A
TGME49_275770	N/A
TGME49_275780	N/A
TGME49_275790	N/A
TGME49_275795	N/A
TGME49_275798	N/A
TGME49_275802	N/A
TGME49_275810	N/A
TGME49_275820	N/A
TGME49_275830	N/A
TGME49_275840	N/A
TGME49_275850	N/A
TGME49_275860	N/A
TGME49_275980	N/A
TGME49_275990	N/A
TGME49_276100	N/A
TGME49_276110	1.7.1.1 (Nitrate reductase (NADH))
TGME49_276120	N/A
TGME49_276130	3.4.14.1 (Dipeptidyl-peptidase I)
TGME49_276140	N/A
TGME49_276155	N/A
TGME49_276170	2.7.1.137 (Phosphatidylinositol 3-kinase)
TGME49_276180	2.3.1.48 (Histone acetyltransferase);2.7.11.1 (Non-specific serine/threonine protein kinase)
TGME49_276190	2.7.8.2 (Diacylglycerol cholinephosphotransferase)
TGME49_276200	N/A
TGME49_276210	N/A
TGME49_276220	N/A
TGME49_276230	N/A
TGME49_276810	N/A
TGME49_276820	N/A
TGME49_276830	N/A
TGME49_276840	N/A
TGME49_276850	N/A
TGME49_276860	N/A
TGME49_276870	N/A
TGME49_276880	N/A
TGME49_276890	N/A
TGME49_276900	N/A
TGME49_276910	N/A
TGME49_276920	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_276930	N/A
TGME49_276940	N/A
TGME49_276950	N/A
TGME49_276960	N/A
TGME49_276970	N/A
TGME49_276980	N/A
TGME49_276990	N/A
TGME49_277000	N/A
TGME49_277010	N/A
TGME49_277020	N/A
TGME49_277030	6.1.1.5 (Isoleucine--tRNA ligase)
TGME49_277050	N/A
TGME49_277055	N/A
TGME49_277060	N/A
TGME49_277070	N/A
TGME49_277080	N/A
TGME49_277090	N/A
TGME49_277150	N/A
TGME49_277220	N/A
TGME49_277230	N/A
TGME49_277240	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_277250	N/A
TGME49_277260	N/A
TGME49_277265	N/A
TGME49_277270	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_277490	N/A
TGME49_277500	3.6.1.3 (Adenosinetriphosphatase)
TGME49_277510	N/A
TGME49_277530	5.99.1.2 (Transferred entry: 5.6.2.1)
TGME49_277540	N/A
TGME49_277550	N/A
TGME49_277560	N/A
TGME49_277572	N/A
TGME49_277680	N/A
TGME49_277685	N/A
TGME49_277690	N/A
TGME49_277700	N/A
TGME49_277705	N/A
TGME49_277710	N/A
TGME49_277720	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_277730	N/A
TGME49_277740	N/A
TGME49_277760	N/A
TGME49_277770	N/A
TGME49_277790	N/A
TGME49_277820	N/A
TGME49_277830	N/A
TGME49_277840	N/A
TGME49_277850	3.4.21.108 (HtrA2 peptidase)
TGME49_277860	N/A
TGME49_277870	N/A
TGME49_277880	N/A
TGME49_277895	3.1.2.15 (Deleted entry)
TGME49_277910	N/A
TGME49_277920	N/A
TGME49_277930	N/A
TGME49_277940	N/A
TGME49_277950	N/A
TGME49_277960	N/A
TGME49_277970	2.4.1.83 (Dolichyl-phosphate beta-D-mannosyltransferase)
TGME49_277980	N/A
TGME49_277990	N/A
TGME49_278005	N/A
TGME49_278020	N/A
TGME49_278030	N/A
TGME49_278040	N/A
TGME49_278050	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_278060	N/A
TGME49_278070	N/A
TGME49_278080	N/A
TGME49_278090	N/A
TGME49_278100	N/A
TGME49_278110	2.4.1.34 (1,3-beta-glucan synthase)
TGME49_278120	N/A
TGME49_278130	N/A
TGME49_278145	N/A
TGME49_278160	N/A
TGME49_278170	N/A
TGME49_278180	N/A
TGME49_278205	N/A
TGME49_278220	N/A
TGME49_278230	2.5.1.60 (Protein geranylgeranyltransferase type II)
TGME49_278240	N/A
TGME49_278245	N/A
TGME49_278250	N/A
TGME49_278260	2.7.7.19 (Polynucleotide adenylyltransferase)
TGME49_278270	N/A
TGME49_278280	2.3.1.48 (Histone acetyltransferase)
TGME49_278290	N/A
TGME49_278300	N/A
TGME49_278310	N/A
TGME49_278320	N/A
TGME49_278330	N/A
TGME49_278340	N/A
TGME49_278350	N/A
TGME49_278360	N/A
TGME49_278365	N/A
TGME49_278370	N/A
TGME49_278380	N/A
TGME49_278390	N/A
TGME49_278400	N/A
TGME49_278410	N/A
TGME49_278420	N/A
TGME49_278430	N/A
TGME49_278440	N/A
TGME49_278450	N/A
TGME49_278460	N/A
TGME49_278470	N/A
TGME49_278490	N/A
TGME49_278500	N/A
TGME49_278510	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_278518	2.4.1.41 (Polypeptide N-acetylgalactosaminyltransferase)
TGME49_278522	N/A
TGME49_278530	N/A
TGME49_278540	N/A
TGME49_278550	N/A
TGME49_278565	N/A
TGME49_278580	N/A
TGME49_278600	N/A
TGME49_278620	N/A
TGME49_278630	N/A
TGME49_278640	N/A
TGME49_278660	3.6.3.8 (Transferred entry: 7.2.2.10)
TGME49_278670	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_278680	N/A
TGME49_278690	N/A
TGME49_278700	N/A
TGME49_278710	N/A
TGME49_278720	N/A
TGME49_278730	N/A
TGME49_278740	4.1.1.20 (Diaminopimelate decarboxylase)
TGME49_278750	N/A
TGME49_278753	N/A
TGME49_278757	N/A
TGME49_278760	N/A
TGME49_278770	N/A
TGME49_278780	N/A
TGME49_278790	N/A
TGME49_278800	N/A
TGME49_278815	N/A
TGME49_278830	1.1.1.49 (Glucose-6-phosphate dehydrogenase (NADP(+)));3.1.1.31 (6-phosphogluconolactonase)
TGME49_278830	1.1.1.49 (Glucose-6-phosphate dehydrogenase (NADP(+)));3.1.1.31 (6-phosphogluconolactonase)
TGME49_278830	1.1.1.49 (Glucose-6-phosphate dehydrogenase (NADP(+)));3.1.1.31 (6-phosphogluconolactonase)
TGME49_278830	1.1.1.49 (Glucose-6-phosphate dehydrogenase (NADP(+)));3.1.1.31 (6-phosphogluconolactonase)
TGME49_278840	N/A
TGME49_278850	N/A
TGME49_278860	N/A
TGME49_278870	N/A
TGME49_278878	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_278882	3.6.1.15 (Nucleoside-triphosphate phosphatase)
TGME49_278890	N/A
TGME49_278900	2.7.11.1 (Non-specific serine/threonine protein kinase)
TGME49_278910	2.5.1.47 (Cysteine synthase)
TGME49_278920	N/A
TGME49_278930	6.3.2.25 (Tubulin--tyrosine ligase)
TGME49_278940	N/A
TGME49_278950	N/A
TGME49_278960	N/A
TGME49_278965	N/A
TGME49_278975	N/A
TGME49_278990	N/A
TGME49_279000	N/A
TGME49_279100	N/A
TGME49_279310	N/A
TGME49_279320	N/A
TGME49_279330	N/A
TGME49_279340	N/A
TGME49_279350	N/A
TGME49_279355	N/A
TGME49_279360	N/A
TGME49_279370	N/A
TGME49_279380	N/A
TGME49_279390	3.4.11.18 (Methionyl aminopeptidase)
TGME49_279400	N/A
TGME49_279405	N/A
TGME49_279410	N/A
TGME49_279420	N/A
TGME49_279430	N/A
TGME49_279440	N/A
TGME49_279450	6.3.4.4 (Adenylosuccinate synthase)
TGME49_279460	N/A
TGME49_279540	N/A
TGME49_279550	N/A
TGME49_279560	N/A
TGME49_280070	N/A
TGME49_280370	N/A
TGME49_280375	N/A
TGME49_280380	3.2.1.143 (Poly(ADP-ribose) glycohydrolase)
TGME49_280390	N/A
TGME49_280400	N/A
TGME49_280410	3.1.4.17 (3',5'-cyclic-nucleotide phosphodiesterase)
TGME49_280420	N/A
TGME49_280430	N/A
TGME49_280435	N/A
TGME49_280440	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_280450	N/A
TGME49_280460	N/A
TGME49_280465	N/A
TGME49_280470	N/A
TGME49_280480	N/A
TGME49_280490	N/A
TGME49_280500	N/A
TGME49_280510	N/A
TGME49_280518	N/A
TGME49_280522	N/A
TGME49_280530	N/A
TGME49_280540	N/A
TGME49_280550	N/A
TGME49_280560	2.7.9.3 (Selenide, water dikinase)
TGME49_280570	N/A
TGME49_280580	N/A
TGME49_280590	N/A
TGME49_280600	6.1.1.21 (Histidine--tRNA ligase)
TGME49_280605	N/A
TGME49_280610	N/A
TGME49_280670	N/A
TGME49_280680	N/A
TGME49_280690	2.7.7.7 (DNA-directed DNA polymerase)
TGME49_280700	4.1.1.19 (Arginine decarboxylase)
TGME49_280710	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_280720	N/A
TGME49_280725	N/A
TGME49_280730	N/A
TGME49_280740	N/A
TGME49_280750	N/A
TGME49_280760	6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)
TGME49_280770	N/A
TGME49_280780	N/A
TGME49_280790	2.4.1.198 (Phosphatidylinositol N-acetylglucosaminyltransferase)
TGME49_280800	N/A
TGME49_280810	N/A
TGME49_281030	N/A
TGME49_281040	N/A
TGME49_281350	N/A
TGME49_281360	N/A
TGME49_281370	2.7.7.19 (Polynucleotide adenylyltransferase)
TGME49_281380	N/A
TGME49_281400	2.7.1.11 (6-phosphofructokinase);2.7.1.90 (Diphosphate--fructose-6-phosphate 1-phosphotransferase)
TGME49_281420	3.5.1.98 (Histone deacetylase)
TGME49_281430	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_281440	N/A
TGME49_281440	N/A
TGME49_281450	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_281460	N/A
TGME49_281470	N/A
TGME49_281480	N/A
TGME49_281490	N/A
TGME49_281500	2.6.1.42 (Branched-chain-amino-acid transaminase)
TGME49_281510	3.1.26.4 (Ribonuclease H)
TGME49_281520	N/A
TGME49_281530	N/A
TGME49_281545	N/A
TGME49_281555	N/A
TGME49_281560	N/A
TGME49_281570	N/A
TGME49_281580	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_281590	N/A
TGME49_281600	N/A
TGME49_281610	N/A
TGME49_281620	1.1.1.21 (Aldose reductase)
TGME49_281630	3.1.2.6 (Hydroxyacylglutathione hydrolase)
TGME49_281640	N/A
TGME49_281650	N/A
TGME49_281675	N/A
TGME49_281900	N/A
TGME49_281910	N/A
TGME49_281920	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_281930	N/A
TGME49_281950	N/A
TGME49_281960	N/A
TGME49_281970	2.7.4.3 (Adenylate kinase)
TGME49_281980	2.7.7.41 (Phosphatidate cytidylyltransferase)
TGME49_281990	3.5.1.19 (Nicotinamidase)
TGME49_282000	N/A
TGME49_282020	N/A
TGME49_282030	N/A
TGME49_282040	N/A
TGME49_282055	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_282070	N/A
TGME49_282090	N/A
TGME49_282100	N/A
TGME49_282110	N/A
TGME49_282120	N/A
TGME49_282130	N/A
TGME49_282140	N/A
TGME49_282150	N/A
TGME49_282160	N/A
TGME49_282170	N/A
TGME49_282180	N/A
TGME49_282190	3.6.1.13 (ADP-ribose diphosphatase)
TGME49_282200	N/A
TGME49_282210	N/A
TGME49_282220	N/A
TGME49_282230	2.7.1.25 (Adenylyl-sulfate kinase);2.7.7.4 (Sulfate adenylyltransferase)
TGME49_283450	N/A
TGME49_283460	N/A
TGME49_283470	N/A
TGME49_283480	2.7.12.1 (Dual-specificity kinase)
TGME49_283490	3.2.1.1 (Alpha-amylase)
TGME49_283495	N/A
TGME49_283500	N/A
TGME49_283510	N/A
TGME49_283520	N/A
TGME49_283530	N/A
TGME49_283540	N/A
TGME49_283550	N/A
TGME49_283580	N/A
TGME49_283590	N/A
TGME49_283710	2.3.1.24 (Sphingosine N-acyltransferase)
TGME49_283720	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_283730	N/A
TGME49_283740	N/A
TGME49_283760	N/A
TGME49_283765	N/A
TGME49_283770	N/A
TGME49_283780	5.3.1.9 (Glucose-6-phosphate isomerase)
TGME49_283790	2.7.11.17 (Calcium/calmodulin-dependent protein kinase)
TGME49_283800	N/A
TGME49_283810	N/A
TGME49_283820	2.1.2.10 (Aminomethyltransferase)
TGME49_283830	3.6.1.1 (Inorganic diphosphatase)
TGME49_283840	N/A
TGME49_283850	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_283855	N/A
TGME49_283860	N/A
TGME49_283870	N/A
TGME49_283878	N/A
TGME49_283882	N/A
TGME49_283890	N/A
TGME49_283900	N/A
TGME49_284010	N/A
TGME49_284040	N/A
TGME49_284160	N/A
TGME49_284170	N/A
TGME49_284180	N/A
TGME49_284190	6.4.1.1 (Pyruvate carboxylase)
TGME49_284310	N/A
TGME49_284420	N/A
TGME49_284530	N/A
TGME49_284540	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_284550	N/A
TGME49_284560	N/A
TGME49_284570	N/A
TGME49_284580	2.7.6.1 (Ribose-phosphate diphosphokinase)
TGME49_284590	N/A
TGME49_284620	N/A
TGME49_284630	N/A
TGME49_284645	N/A
TGME49_284660	N/A
TGME49_284670	N/A
TGME49_284680	N/A
TGME49_284780	N/A
TGME49_285160	2.7.11.23 ([RNA-polymerase]-subunit kinase)
TGME49_285170	2.1.1.191 (23S rRNA (cytosine(1962)-C(5))-methyltransferase)
TGME49_285180	N/A
TGME49_285190	N/A
TGME49_285200	N/A
TGME49_285210	N/A
TGME49_285220	N/A
TGME49_285230	N/A
TGME49_285240	1.3.1.38 (Trans-2-enoyl-CoA reductase (NADPH))
TGME49_285250	N/A
TGME49_285260	N/A
TGME49_285268	N/A
TGME49_285272	N/A
TGME49_285290	N/A
TGME49_285300	N/A
TGME49_285350	N/A
TGME49_285425	N/A
TGME49_285445	N/A
TGME49_285470	N/A
TGME49_285480	N/A
TGME49_285490	4.2.99.18 (DNA-(apurinic or apyrimidinic site) lyase)
TGME49_285500	N/A
TGME49_285510	N/A
TGME49_285520	N/A
TGME49_285530	N/A
TGME49_285540	2.7.7.7 (DNA-directed DNA polymerase)
TGME49_285650	N/A
TGME49_285660	N/A
TGME49_285665	N/A
TGME49_285670	N/A
TGME49_285680	2.3.1.61 (Dihydrolipoyllysine-residue succinyltransferase)
TGME49_285690	N/A
TGME49_285700	N/A
TGME49_285710	N/A
TGME49_285720	N/A
TGME49_285730	N/A
TGME49_285740	N/A
TGME49_285750	1.5.1.34 (6,7-dihydropteridine reductase)
TGME49_285760	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_285770	N/A
TGME49_285780	N/A
TGME49_285790	N/A
TGME49_285800	N/A
TGME49_285810	N/A
TGME49_285820	N/A
TGME49_285825	N/A
TGME49_285830	N/A
TGME49_285840	N/A
TGME49_285850	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_285860	N/A
TGME49_285865	N/A
TGME49_285870	N/A
TGME49_285895	N/A
TGME49_285920	2.5.1.18 (Glutathione transferase)
TGME49_285930	N/A
TGME49_285940	N/A
TGME49_285950	N/A
TGME49_285960	N/A
TGME49_285970	N/A
TGME49_285980	5.4.2.2 (Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent))
TGME49_285990	N/A
TGME49_286000	N/A
TGME49_286010	N/A
TGME49_286020	N/A
TGME49_286030	N/A
TGME49_286040	N/A
TGME49_286050	N/A
TGME49_286060	N/A
TGME49_286070	N/A
TGME49_286080	N/A
TGME49_286090	N/A
TGME49_286120	3.4.21.26 (Prolyl oligopeptidase)
TGME49_286130	N/A
TGME49_286140	N/A
TGME49_286150	N/A
TGME49_286160	2.7.11.1 (Non-specific serine/threonine protein kinase)
TGME49_286170	N/A
TGME49_286180	6.1.1.10 (Methionine--tRNA ligase)
TGME49_286190	N/A
TGME49_286200	N/A
TGME49_286210	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_286220	1.1.1.271 (GDP-L-fucose synthase)
TGME49_286230	N/A
TGME49_286240	N/A
TGME49_286250	N/A
TGME49_286260	N/A
TGME49_286265	N/A
TGME49_286270	N/A
TGME49_286410	N/A
TGME49_286420	2.7.7.4 (Sulfate adenylyltransferase)
TGME49_286430	N/A
TGME49_286440	N/A
TGME49_286450	N/A
TGME49_286460	N/A
TGME49_286465	N/A
TGME49_286470	2.7.11.11 (cAMP-dependent protein kinase)
TGME49_286480	N/A
TGME49_286485	N/A
TGME49_286490	N/A
TGME49_286500	N/A
TGME49_286510	N/A
TGME49_286520	N/A
TGME49_286525	N/A
TGME49_286530	N/A
TGME49_286540	N/A
TGME49_286550	N/A
TGME49_286560	N/A
TGME49_286570	N/A
TGME49_286580	N/A
TGME49_286590	N/A
TGME49_286595	N/A
TGME49_286600	N/A
TGME49_286610	N/A
TGME49_286620	N/A
TGME49_286630	1.11.1.15 (Transferred entry: 1.11.1.24)
TGME49_286640	N/A
TGME49_286650	N/A
TGME49_286660	N/A
TGME49_286670	N/A
TGME49_286680	N/A
TGME49_286690	N/A
TGME49_286710	N/A
TGME49_286720	N/A
TGME49_286730	N/A
TGME49_286740	N/A
TGME49_286750	N/A
TGME49_286760	N/A
TGME49_286770	N/A
TGME49_286790	N/A
TGME49_286800	N/A
TGME49_286910	N/A
TGME49_286920	N/A
TGME49_286928	N/A
TGME49_286932	N/A
TGME49_287040	N/A
TGME49_287160	N/A
TGME49_287170	N/A
TGME49_287180	N/A
TGME49_287200	N/A
TGME49_287210	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_287220	N/A
TGME49_287230	N/A
TGME49_287235	N/A
TGME49_287240	N/A
TGME49_287250	N/A
TGME49_287260	N/A
TGME49_287270	N/A
TGME49_287280	N/A
TGME49_287430	N/A
TGME49_287440	N/A
TGME49_287450	N/A
TGME49_287460	N/A
TGME49_287470	N/A
TGME49_287480	N/A
TGME49_287490	N/A
TGME49_287500	N/A
TGME49_287510	1.14.16.2 (Tyrosine 3-monooxygenase)
TGME49_287515	N/A
TGME49_287960	N/A
TGME49_287970	N/A
TGME49_287980	N/A
TGME49_287990	N/A
TGME49_288000	N/A
TGME49_288010	N/A
TGME49_288020	N/A
TGME49_288030	N/A
TGME49_288040	N/A
TGME49_288045	N/A
TGME49_288050	N/A
TGME49_288060	N/A
TGME49_288190	N/A
TGME49_288210	N/A
TGME49_288220	N/A
TGME49_288230	N/A
TGME49_288240	N/A
TGME49_288245	N/A
TGME49_288250	N/A
TGME49_288260	N/A
TGME49_288265	N/A
TGME49_288270	N/A
TGME49_288280	N/A
TGME49_288290	N/A
TGME49_288300	N/A
TGME49_288310	N/A
TGME49_288320	2.7.4.3 (Adenylate kinase)
TGME49_288330	2.1.1.43 (Transferred entry: 2.1.1.354)
TGME49_288340	N/A
TGME49_288350	N/A
TGME49_288360	6.1.1.2 (Tryptophan--tRNA ligase)
TGME49_288370	N/A
TGME49_288380	N/A
TGME49_288390	N/A
TGME49_288400	N/A
TGME49_288420	N/A
TGME49_288440	2.7.12.2 (Mitogen-activated protein kinase kinase)
TGME49_288450	1.2.1.3 (Aldehyde dehydrogenase (NAD(+)))
TGME49_288455	N/A
TGME49_288460	N/A
TGME49_288465	N/A
TGME49_288475	N/A
TGME49_288500	1.1.5.4 (Malate dehydrogenase (quinone))
TGME49_288510	N/A
TGME49_288520	3.6.4.6 (Vesicle-fusing ATPase)
TGME49_288530	2.1.1.- (Methyltransferases.)
TGME49_288540	N/A
TGME49_288550	N/A
TGME49_288560	N/A
TGME49_288570	N/A
TGME49_288580	N/A
TGME49_288590	N/A
TGME49_288600	N/A
TGME49_288610	N/A
TGME49_288620	1.8.3.2 (Thiol oxidase)
TGME49_288630	N/A
TGME49_288640	1.3.99.22 (Transferred entry: 1.3.98.3)
TGME49_288650	N/A
TGME49_288670	N/A
TGME49_288680	3.1.21.2 (Deoxyribonuclease IV)
TGME49_288685	N/A
TGME49_288700	N/A
TGME49_288710	N/A
TGME49_288720	N/A
TGME49_288730	N/A
TGME49_288740	3.1.1.47 (1-alkyl-2-acetylglycerophosphocholine esterase)
TGME49_288750	1.10.2.2 (Transferred entry: 7.1.1.8)
TGME49_288755	N/A
TGME49_288760	N/A
TGME49_288765	N/A
TGME49_288770	N/A
TGME49_288800	3.1.3.36 (Phosphoinositide 5-phosphatase)
TGME49_288820	N/A
TGME49_288830	1.6.5.3 (Transferred entry: 7.1.1.2)
TGME49_288840	N/A
TGME49_288850	N/A
TGME49_288860	N/A
TGME49_288880	N/A
TGME49_288890	N/A
TGME49_288900	N/A
TGME49_288910	N/A
TGME49_288920	3.6.3.28 (Transferred entry: 7.3.2.2)
TGME49_288930	N/A
TGME49_288940	N/A
TGME49_288945	N/A
TGME49_288950	N/A
TGME49_288980	N/A
TGME49_288990	N/A
TGME49_289000	N/A
TGME49_289010	N/A
TGME49_289020	N/A
TGME49_289030	N/A
TGME49_289050	N/A
TGME49_289060	N/A
TGME49_289070	3.6.3.8 (Transferred entry: 7.2.2.10)
TGME49_289080	N/A
TGME49_289100	N/A
TGME49_289110	N/A
TGME49_289120	N/A
TGME49_289130	N/A
TGME49_289140	N/A
TGME49_289150	N/A
TGME49_289160	N/A
TGME49_289170	4.6.1.1 (Adenylate cyclase)
TGME49_289180	1.8.1.8 (Protein-disulfide reductase)
TGME49_289190	N/A
TGME49_289200	N/A
TGME49_289210	N/A
TGME49_289230	N/A
TGME49_289240	1.3.1.38 (Trans-2-enoyl-CoA reductase (NADPH))
TGME49_289250	5.2.1.8 (Peptidylprolyl isomerase)
TGME49_289290	N/A
TGME49_289300	6.1.1.10 (Methionine--tRNA ligase)
TGME49_289310	N/A
TGME49_289320	2.7.10.2 (Non-specific protein-tyrosine kinase)
TGME49_289330	3.1.2.15 (Deleted entry)
TGME49_289340	N/A
TGME49_289350	3.6.3.28 (Transferred entry: 7.3.2.2)
TGME49_289360	N/A
TGME49_289370	N/A
TGME49_289380	N/A
TGME49_289490	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_289510	N/A
TGME49_289520	N/A
TGME49_289530	N/A
TGME49_289540	N/A
TGME49_289550	2.3.1.48 (Histone acetyltransferase)
TGME49_289560	N/A
TGME49_289570	N/A
TGME49_289580	4.3.3.2 (Strictosidine synthase)
TGME49_289590	N/A
TGME49_289600	N/A
TGME49_289610	N/A
TGME49_289615	N/A
TGME49_289620	3.4.14.1 (Dipeptidyl-peptidase I)
TGME49_289630	N/A
TGME49_289640	N/A
TGME49_289650	4.1.1.49 (Phosphoenolpyruvate carboxykinase (ATP))
TGME49_289650	4.1.1.49 (Phosphoenolpyruvate carboxykinase (ATP))
TGME49_289660	N/A
TGME49_289670	N/A
TGME49_289680	N/A
TGME49_289690	1.2.1.12 (Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating))
TGME49_289700	N/A
TGME49_289710	N/A
TGME49_289730	N/A
TGME49_289740	N/A
TGME49_289745	N/A
TGME49_289750	N/A
TGME49_289760	N/A
TGME49_289770	N/A
TGME49_289780	N/A
TGME49_289790	N/A
TGME49_289800	N/A
TGME49_289810	N/A
TGME49_289820	N/A
TGME49_289830	N/A
TGME49_289860	N/A
TGME49_289870	N/A
TGME49_289880	N/A
TGME49_289890	N/A
TGME49_289900	2.3.1.88 (Transferred entry: 2.3.1.254, 2.3.1.255, 2.3.1.256, 2.3.1.257, 2.3.1.258and 2.3.1.259)
TGME49_289910	N/A
TGME49_289920	N/A
TGME49_289930	4.1.1.49 (Phosphoenolpyruvate carboxykinase (ATP))
TGME49_289940	4.1.1.37 (Uroporphyrinogen decarboxylase)
TGME49_289950	N/A
TGME49_289960	N/A
TGME49_289970	N/A
TGME49_289980	3.1.3.41 (4-nitrophenylphosphatase)
TGME49_289990	N/A
TGME49_290000	N/A
TGME49_290005	3.4.25.1 (Proteasome endopeptidase complex)
TGME49_290010	N/A
TGME49_290020	N/A
TGME49_290030	N/A
TGME49_290040	5.3.2.1 (Phenylpyruvate tautomerase)
TGME49_290160	N/A
TGME49_290170	3.1.3.16 (Protein-serine/threonine phosphatase)
TGME49_290180	N/A
TGME49_290190	N/A
TGME49_290200	N/A
TGME49_290225	N/A
TGME49_290240	N/A
TGME49_290250	N/A
TGME49_290260	N/A
TGME49_290270	N/A
TGME49_290280	N/A
TGME49_290290	N/A
TGME49_290300	N/A
TGME49_290310	N/A
TGME49_290320	N/A
TGME49_290330	N/A
TGME49_290340	1.14.99.29 (Deoxyhypusine monooxygenase)
TGME49_290460	N/A
TGME49_290570	N/A
TGME49_290580	3.6.3.28 (Transferred entry: 7.3.2.2)
TGME49_290600	6.2.1.4 (Succinate--CoA ligase (GDP-forming))
TGME49_290605	N/A
TGME49_290610	N/A
TGME49_290620	N/A
TGME49_290630	N/A
TGME49_290640	3.4.21.72 (IgA-specific serine endopeptidase)
TGME49_290645	N/A
TGME49_290650	N/A
TGME49_290660	N/A
TGME49_290670	3.4.11.1 (Leucyl aminopeptidase)
TGME49_290678	N/A
TGME49_290700	N/A
TGME49_290720	N/A
TGME49_290730	N/A
TGME49_290840	N/A
TGME49_290850	N/A
TGME49_290860	N/A
TGME49_290870	N/A
TGME49_290880	N/A
TGME49_290890	1.1.1.184 (Carbonyl reductase (NADPH))
TGME49_290900	N/A
TGME49_290910	N/A
TGME49_290920	1.14.11.2 (Procollagen-proline 4-dioxygenase)
TGME49_290923	N/A
TGME49_290930	N/A
TGME49_290940	N/A
TGME49_290950	N/A
TGME49_290960	2.7.9.5 (Phosphoglucan, water dikinase)
TGME49_290970	2.3.1.50 (Serine C-palmitoyltransferase)
TGME49_290980	2.3.1.50 (Serine C-palmitoyltransferase)
TGME49_290990	N/A
TGME49_291000	N/A
TGME49_291005	N/A
TGME49_291010	N/A
TGME49_291020	N/A
TGME49_291030	N/A
TGME49_291040	1.1.1.27 (L-lactate dehydrogenase)
TGME49_291050	2.7.11.18 ([Myosin light-chain] kinase)
TGME49_291080	N/A
TGME49_291090	N/A
TGME49_291120	N/A
TGME49_291130	N/A
TGME49_291140	N/A
TGME49_291150	N/A
TGME49_291160	N/A
TGME49_291170	N/A
TGME49_291180	N/A
TGME49_291300	N/A
TGME49_291310	3.6.3.14 (Transferred entry: 7.1.2.2)
TGME49_291320	N/A
TGME49_291330	N/A
TGME49_291340	N/A
TGME49_291350	N/A
TGME49_291360	N/A
TGME49_291370	N/A
TGME49_291580	N/A
TGME49_291590	N/A
TGME49_291600	N/A
TGME49_291620	N/A
TGME49_291630	N/A
TGME49_291640	2.1.3.2 (Aspartate carbamoyltransferase)
TGME49_291650	N/A
TGME49_291660	N/A
TGME49_291670	N/A
TGME49_291680	N/A
TGME49_291690	N/A
TGME49_291800	N/A
TGME49_291810	N/A
TGME49_291820	N/A
TGME49_291830	N/A
TGME49_291840	N/A
TGME49_291850	N/A
TGME49_291860	N/A
TGME49_291880	N/A
TGME49_291890	N/A
TGME49_291900	N/A
TGME49_291910	N/A
TGME49_291920	N/A
TGME49_291930	N/A
TGME49_291940	N/A
TGME49_291950	N/A
TGME49_291960	N/A
TGME49_291980	N/A
TGME49_292000	N/A
TGME49_292010	N/A
TGME49_292020	N/A
TGME49_292035	N/A
TGME49_292055	2.7.11.18 ([Myosin light-chain] kinase);2.7.11.25 (Mitogen-activated protein kinase kinase kinase)
