gene_id	utr5_length	utr5_n_uaugs	utr5_n_uorfs	utr5_n_oorfs	utr5_n_inframe_ext	utr5_kozak_score
TGME49_267690	1263	6	6	0	0	0.8138751022
TGME49_267700	1013	5	5	0	0	0.5619862174
TGME49_267710	581	4	4	0	0	0.8365376399
TGME49_267720	2654	20	19	1	0	0.8264285605
TGME49_267730	494	3	3	0	0	0.5815156849
TGME49_267740	320	1	1	0	0	0.7618826735
TGME49_267750	209	1	1	0	0	0.587322782
TGME49_267760	380	1	1	0	0	0.7420405394
TGME49_267775	695	4	4	0	0	0.6859874621
TGME49_267790	412	2	2	0	0	0.6498217663
TGME49_267800	857	8	8	0	0	0.9668445275
TGME49_267810	1580	5	5	0	0	0.8231132695
TGME49_267820	570	3	3	0	0	0.8432665216
TGME49_267840	915	2	1	1	0	0.7510342805
TGME49_267855	1387	5	5	0	0	0.9180740425
TGME49_267875	1031	4	4	0	0	0.6093956833
TGME49_267980	346	1	1	0	0	0.3318055839
TGME49_268010	1317	14	14	0	0	0.6726442114
TGME49_268035	663	4	3	1	0	0.3264649364
TGME49_268170	3460	2	2	0	0	0.3996485471
TGME49_268176						
TGME49_268178						
TGME49_268182	1338	12	11	1	0	0.6063665257
TGME49_268200	493	0				0.8260059298
TGME49_268210	523	2	0	2	0	0.589468658
TGME49_268220						
TGME49_268250	410	1	1	0	0	0.8678662782
TGME49_268260	585	4	3	1	0	0.6458629566
TGME49_268290	814	2	2	0	0	0.791760301
TGME49_268300	230	2	1	0	1	0.8210599687
TGME49_268320	444	3	3	0	0	0.6736072011
TGME49_268330	1369	7	5	2	0	0.8465992371
TGME49_268340	695	6	5	1	0	0.8252615079
TGME49_268350						
TGME49_268370	1278	12	12	0	0	0.8472688897
TGME49_268380	2344	25	24	1	0	0.766710322
TGME49_268390	526	3	2	1	0	0.7798761804
TGME49_268400	689	8	8	0	0	0.350054121
TGME49_268430	651	9	8	1	0	0.5694089514
TGME49_268560	907	12	12	0	0	0.8886044609
TGME49_268570	629	2	2	0	0	0.7890689795
TGME49_268580	860	10	8	2	0	0.8710363461
TGME49_268590	345	4	3	1	0	0.6564678071
TGME49_268600	203	5	3	2	0	0.8945097889
TGME49_268610	662	9	8	1	0	0.5658333455
TGME49_268630	382	6	6	0	0	0.8934036632
TGME49_268640	105	1	1	0	0	0.8257524584
TGME49_268650	82	0				0.5583007925
TGME49_268660	303	1	1	0	0	0.8482627469
TGME49_268670	549	5	4	1	0	0.8699819177
TGME49_268680	392	1	1	0	0	0.7180686491
TGME49_268685	612	8	6	1	1	0.6549160272
TGME49_268690	436	6	3	0	3	0.7359755939
TGME49_268710	469	9	9	0	0	0.5772924575
TGME49_268720	360	5	5	0	0	0.8525588526
TGME49_268730	353	2	2	0	0	0.3916091786
TGME49_268740	393	8	7	1	0	0.6154365759
TGME49_268750	603	5	4	1	0	0.8779954501
TGME49_268760	482	7	5	2	0	0.3454289358
TGME49_268765						
TGME49_268770	152	5	5	0	0	0.6735650239
TGME49_268780	654	7	7	0	0	0.3315565914
TGME49_268790	342	6	6	0	0	0.5571630774
TGME49_268810	1074	3	2	1	0	0.9003037232
TGME49_268830	559	0				0.9008535195
TGME49_268840	907	7	7	0	0	0.6351819275
TGME49_268850	73	0				0.9502509111
TGME49_268870	1563	10	10	0	0	0.9002673499
TGME49_268880	589	5	5	0	0	0.8729347824
TGME49_268890	232	0				0.8128545906
TGME49_268900	1803	26	26	0	0	0.8215148206
TGME49_268910	989	12	10	2	0	0.578507798
TGME49_268920	268	6	6	0	0	0.5689103535
TGME49_268930	1414	17	16	1	0	0.6004972821
TGME49_268950	84	0				0.923959273
TGME49_268960	892	6	6	0	0	0.5508787743
TGME49_268970	1287	11	11	0	0	0.8897440085
TGME49_268980	534	4	3	1	0	0.7901283931
TGME49_268985	209	3	3	0	0	0.7642597411
TGME49_268990	648	5	5	0	0	0.9782994095
TGME49_269010	582	4	4	0	0	0.9173880201
TGME49_269020	496	2	2	0	0	0.9574208048
TGME49_269060	1146	9	8	1	0	0.6776954561
TGME49_269130	930	7	7	0	0	0.7135570421
TGME49_269140	758	8	7	1	0	0.9064601717
TGME49_269150	1113	19	18	1	0	0.8712274238
TGME49_269175	723	10	10	0	0	0.354342401
TGME49_269180	1242	9	8	1	0	0.7577826154
TGME49_269190	150	1	1	0	0	0.838711094
TGME49_269200	826	3	3	0	0	0.9104123979
TGME49_269210	1552	19	19	0	0	0.4762218852
TGME49_269240	1022	6	6	0	0	0.7416524862
TGME49_269250	1003	8	8	0	0	0.5877104352
TGME49_269260	830	7	7	0	0	0.8439257843
TGME49_269290	503	4	4	0	0	0.7802875576
TGME49_269320	541	13	12	1	0	0.6663983261
TGME49_269330	1026	13	13	0	0	0.6941875739
TGME49_269340	547	2	2	0	0	0.3702081285
TGME49_269390	406	4	2	2	0	0.5958438766
TGME49_269410	747	5	5	0	0	0.9109899268
TGME49_269417						
TGME49_269420	1145	7	6	1	0	0.5523188498
TGME49_269425	1501	22	21	1	0	0.4611911757
TGME49_269430	859	1	1	0	0	0.6937202368
TGME49_269442	431	0				0.7995148796
TGME49_269450	869	9	9	0	0	0.9765287727
TGME49_269460	856	0				0.9069938208
TGME49_269470						
TGME49_269480	1853	12	11	1	0	0.8318750919
TGME49_269582	725	9	9	0	0	0.5543179911
TGME49_269620	1928	15	15	0	0	0.583840235
TGME49_269630	1327	11	10	1	0	0.7323193849
TGME49_269650	792	4	4	0	0	0.9197889845
TGME49_269660	801	1	1	0	0	0.9002215583
TGME49_269670	585	1	1	0	0	0.6059566555
TGME49_269690	242	0				0.5861968965
TGME49_269700	917	10	10	0	0	0.5495666708
TGME49_269710	1136	9	9	0	0	0.4622901902
TGME49_269720	768	7	7	0	0	0.7351412816
TGME49_269730	1074	11	11	0	0	0.4250824823
TGME49_269740	723	6	6	0	0	0.6688471821
TGME49_269750	1421	18	17	1	0	0.5951175924
TGME49_269760	1789	14	14	0	0	0.9019717103
TGME49_269770	716	6	6	0	0	0.7875483732
TGME49_269775	142	2	1	1	0	0.494327439
TGME49_269780						
TGME49_269800	669	2	2	0	0	0.9093509585
TGME49_269830	721	11	7	4	0	0.8336355736
TGME49_269840	717	2	2	0	0	0.9907194581
TGME49_269850	130	1	0	1	0	0.8730071868
TGME49_269885	846	8	8	0	0	0.8437681988
TGME49_269900	1564	11	10	0	1	0.7605357298
TGME49_269920	1028	11	11	0	0	0.9175386257
TGME49_269940	2217	33	33	0	0	0.4219126076
TGME49_269950	745	5	3	2	0	0.3074932853
TGME49_269960	1001	8	8	0	0	0.986490724
TGME49_269970	569	2	1	1	0	0.5421107386
TGME49_269980	615	0				0.9867888444
TGME49_269990	1800	17	17	0	0	0.4816505836
TGME49_270000	853	2	1	1	0	0.4325038928
TGME49_270010	685	1	1	0	0	0.844925589
TGME49_270020						
TGME49_270030						
TGME49_270040						
TGME49_270050	1073	5	5	0	0	0.5367579092
TGME49_270060	711	4	4	0	0	0.6668698328
TGME49_270070	756	4	2	2	0	0.4457747379
TGME49_270090	1385	6	5	1	0	0.8876950152
TGME49_270100	1019	6	5	1	0	0.479521184
TGME49_270120	108	0				0.8135930198
TGME49_270140	780	2	1	1	0	0.9146959954
TGME49_270150	758	13	11	2	0	0.9118222572
TGME49_270160	1378	18	17	1	0	0.6972513745
TGME49_270170	619	4	4	0	0	0.853787176
TGME49_270190	1374	15	15	0	0	0.7975120687
TGME49_270200	820	13	9	4	0	0.8429797938
TGME49_270220	1028	7	7	0	0	0.910007631
TGME49_270230	1073	6	6	0	0	0.5088952231
TGME49_270240	288	2	2	0	0	0.9032189335
TGME49_270250	222	0				0.9400514857
TGME49_270260	558	10	9	1	0	0.5843043147
TGME49_270270	559	7	6	1	0	0.7593819572
TGME49_270273	859	12	12	0	0	0.9135692637
TGME49_270300	526	1	1	0	0	0.6536623991
TGME49_270310	750	5	5	0	0	0.3123496457
TGME49_270320	1426	8	8	0	0	0.9272587582
TGME49_270330	939	12	9	3	0	0.6846852061
TGME49_270350	432	3	3	0	0	0.8971893212
TGME49_270360	238	0				0.9973347682
TGME49_270370	1322	7	6	1	0	0.7529759911
TGME49_270380	156	0				0.944511636
TGME49_270510	124	0				0.5315190488
TGME49_270520	155	0				0.8801616805
TGME49_270530	717	0				0.5699382531
TGME49_270540	721	4	4	0	0	0.8107295942
TGME49_270550	753	5	5	0	0	0.8350225254
TGME49_270560	694	0				0.727469238
TGME49_270570	401	4	3	1	0	0.8061510902
TGME49_270610	663	9	9	0	0	0.9073795725
TGME49_270620	415	4	4	0	0	0.6827323183
TGME49_270630	408	6	5	1	0	0.4751158669
TGME49_270640	985	7	7	0	0	0.7591076398
TGME49_270650	470	8	8	0	0	0.7621027304
TGME49_270690	2107	10	10	0	0	0.5361430727
TGME49_270700	331	5	5	0	0	0.762212728
TGME49_270710	750	3	3	0	0	0.9055932734
TGME49_270720	1871	19	19	0	0	0.5016166392
TGME49_270740	654	5	4	1	0	0.8021473467
TGME49_270750	1874	14	14	0	0	0.8870197605
TGME49_270760	1952	17	17	0	0	0.907482295
TGME49_270770	1051	2	2	0	0	0.8304932428
TGME49_270780	634	0				0.6890139639
TGME49_270790	699	1	1	0	0	0.6601755448
TGME49_270800	219	1	1	0	0	0.9769727377
TGME49_270805	369	1	1	0	0	0.398126647
TGME49_270810	2932	36	36	0	0	0.4057101952
TGME49_270830	325	2	2	0	0	0.9113519626
TGME49_270840	1081	8	8	0	0	0.8500680018
TGME49_270865	1021	10	9	1	0	0.8860951356
TGME49_270880	842	12	12	0	0	0.5201560137
TGME49_270890	572	8	7	1	0	0.7476846567
TGME49_270900	439	4	4	0	0	0.9641707645
TGME49_270920	869	18	18	0	0	0.9314211006
TGME49_270930	1122	7	6	1	0	0.7407462857
TGME49_270940	295	3	3	0	0	0.7433095906
TGME49_270960	338	1	1	0	0	0.9413566558
TGME49_270975	597	0				0.8545527732
TGME49_270980	1211	9	9	0	0	0.8939476425
TGME49_271000	3026	38	38	0	0	0.7705038492
TGME49_271015	3030	35	35	0	0	0.7432598367
TGME49_271030	1360	17	17	0	0	0.8357294242
TGME49_271050	279	2	2	0	0	0.7051222249
TGME49_271060	1257	12	12	0	0	0.6153284076
TGME49_271070	310	5	2	3	0	0.443010276
TGME49_271090	789	7	6	1	0	0.9062169132
TGME49_271100	342	0				0.5381106129
TGME49_271110	1068	7	6	1	0	0.9121987917
TGME49_271120	1665	8	8	0	0	0.7280224601
TGME49_271145	852	8	8	0	0	0.3886946482
TGME49_271170	133	1	0	1	0	0.8271129988
TGME49_271190						
TGME49_271200	2122	31	31	0	0	0.851017041
TGME49_271240	126	1	1	0	0	0.664216842
TGME49_271260	529	8	8	0	0	0.4672722509
TGME49_271270	441	4	4	0	0	0.5721191164
TGME49_271280	689	7	5	2	0	0.8092313077
TGME49_271290	1456	17	17	0	0	0.7655733232
TGME49_271300	895	6	6	0	0	0.7202015035
TGME49_271320	98	0				0.4458333289
TGME49_271335	660	3	3	0	0	0.8507756652
TGME49_271350	1050	8	8	0	0	0.9051830454
TGME49_271360	775	6	6	0	0	0.6781565699
TGME49_271380	1611	10	10	0	0	0.8845269546
TGME49_271390						
TGME49_271400	638	1	1	0	0	0.5110804384
TGME49_271420						
TGME49_271430	596	3	3	0	0	0.8905174247
TGME49_271440	626	1	1	0	0	0.8981676544
TGME49_271460	695	4	4	0	0	0.9029330673
TGME49_271470	1535	11	11	0	0	0.5737768479
TGME49_271600	497	7	7	0	0	0.5299248667
TGME49_271610	348	3	3	0	0	0.8461861575
TGME49_271625	428	5	5	0	0	0.4924722182
TGME49_271740	841	5	5	0	0	0.9852225324
TGME49_271750	277	1	1	0	0	0.8207081041
TGME49_271760	153	1	0	1	0	0.859824804
TGME49_271770	3080	40	39	1	0	0.8010551669
TGME49_271780	1044	7	7	0	0	0.5064965069
TGME49_271790	496	3	3	0	0	0.8367982416
TGME49_271800	1131	6	6	0	0	0.9076489539
TGME49_271810	1116	1	1	0	0	0.9643592845
TGME49_271820	580	1	1	0	0	0.8279075988
TGME49_271840	308	2	2	0	0	0.4094693449
TGME49_271860	111	4	3	1	0	0.4528737187
TGME49_271870	566	14	14	0	0	0.6865177458
TGME49_271880	1174	6	6	0	0	0.8561981911
TGME49_271888	1142	10	10	0	0	0.9104295813
TGME49_271910	907	3	3	0	0	0.6112935502
TGME49_271920	1260	7	6	1	0	0.9509623397
TGME49_271930	204	0				0.9060253044
TGME49_271935	245	0				0.8471577999
TGME49_271950	849	10	10	0	0	0.3775825043
TGME49_271960	1145	9	8	1	0	0.8062712917
TGME49_271970	653	0				0.7864529992
TGME49_271990	1095	12	11	1	0	0.5053314916
TGME49_272000	1156	4	4	0	0	0.6720520272
TGME49_272010	802	3	3	0	0	0.7740702652
TGME49_272030	667	2	2	0	0	0.6819399512
TGME49_272155	783	4	3	0	1	0.4851250783
TGME49_272180	907	8	7	1	0	0.8211105143
TGME49_272210	649	9	9	0	0	0.8955954769
TGME49_272230	724	11	10	1	0	0.6302412621
TGME49_272265	1201	20	19	1	0	0.8995508308
TGME49_272290	1414	15	14	1	0	0.9946051318
TGME49_272320	1053	7	7	0	0	0.8710938846
TGME49_272340	585	1	1	0	0	0.4260505955
TGME49_272350	1268	4	4	0	0	0.8267636075
TGME49_272370	690	9	7	2	0	0.4657779776
TGME49_272380	600	10	9	1	0	0.6914574686
TGME49_272390	775	6	6	0	0	0.8543710561
TGME49_272400	1169	4	4	0	0	0.8636721215
TGME49_272410	403	4	4	0	0	0.535317891
TGME49_272420	518	7	6	1	0	0.827000583
TGME49_272450	606	11	9	1	1	0.7448311467
TGME49_272460	719	12	11	1	0	0.8114631852
TGME49_272475	1253	12	10	2	0	0.8237636236
TGME49_272500	757	11	10	1	0	0.7693178137
TGME49_272520	397	5	5	0	0	0.8923143268
TGME49_272530						
TGME49_272550	1746	12	12	0	0	0.7833743442
TGME49_272570	383	7	6	1	0	0.7705805222
TGME49_272595	1288	17	16	1	0	0.4977125283
TGME49_272600						
TGME49_272630	1658	12	11	1	0	0.9860506554
TGME49_272640	1340	11	11	0	0	0.8973934873
TGME49_272650	441	5	3	2	0	0.846580798
TGME49_272660	987	2	2	0	0	0.8888538056
TGME49_272670	899	8	8	0	0	0.8337841822
TGME49_272695	216	7	5	2	0	0.6773202302
TGME49_272710	1930	8	8	0	0	0.9037533991
TGME49_272720	756	10	9	1	0	0.7944844978
TGME49_272740	583	4	4	0	0	0.6540327791
TGME49_272760	485	0				0.7389331166
TGME49_272770	609	8	8	0	0	0.8212032687
TGME49_272890	2621	33	32	1	0	0.8239298698
TGME49_272900	1076	20	19	1	0	0.7500884454
TGME49_272910	260	0				0.9273745976
TGME49_273030	403	7	6	1	0	0.602194282
TGME49_273050	428	4	2	2	0	0.5715618354
TGME49_273060	284	3	2	1	0	0.788207896
TGME49_273070	299	0				0.8330629548
TGME49_273075						
TGME49_273080	848	6	6	0	0	0.5812381125
TGME49_273090	625	1	1	0	0	0.9197738602
TGME49_273100	277	2	1	1	0	0.8987696864
TGME49_273120	97	0				0.8951522265
TGME49_273130	76	0				0.8891657364
TGME49_273140	689	3	3	0	0	0.5778164614
TGME49_273150	748	5	4	1	0	0.8285202671
TGME49_273200	561	4	4	0	0	0.8082910646
TGME49_273290	742	9	8	1	0	0.6005100433
TGME49_273310	364	3	3	0	0	0.5336862474
TGME49_273320	386	1	1	0	0	0.8540728118
TGME49_273350	53	0				0.5225399684
TGME49_273360	1319	14	13	1	0	0.775664684
TGME49_273370	963	3	2	1	0	0.8709521872
TGME49_273380	1303	17	16	1	0	0.636731784
TGME49_273390	1343	10	7	3	0	0.9399347913
TGME49_273400	647	4	3	1	0	0.8079932007
TGME49_273445	886	2	2	0	0	0.7999764033
TGME49_273460	527	0				0.7805418031
TGME49_273490	331	1	0	0	1	0.6098506931
TGME49_273500	1027	7	7	0	0	0.5942884381
TGME49_273520	627	2	2	0	0	0.6983771535
TGME49_273540	587	4	4	0	0	0.8425612072
TGME49_273550	517	8	7	1	0	0.4418705619
TGME49_273560	828	5	5	0	0	0.8047522771
TGME49_273580	711	6	5	1	0	0.583433218
TGME49_273595	746	7	7	0	0	0.7665185805
TGME49_273610	1325	11	10	1	0	0.7762306282
TGME49_273630	909	13	12	1	0	0.7799272337
TGME49_273640	980	14	13	1	0	0.8878435238
TGME49_273650	216	3	1	2	0	0.8182543569
TGME49_273660	1646	10	10	0	0	0.7199437389
TGME49_273670	633	8	6	2	0	0.7051994544
TGME49_273690	442	5	5	0	0	0.56233482
TGME49_273720	562	10	10	0	0	0.6021987389
TGME49_273730	535	9	7	2	0	0.5392989858
TGME49_273760	149	0				0.9867320945
TGME49_273770	725	11	7	2	2	0.7425557475
TGME49_273780	690	17	9	8	0	0.603942226
TGME49_273790	740	11	11	0	0	0.7671721637
TGME49_273800	855	11	11	0	0	0.7848236036
TGME49_273815						
TGME49_273830	583	5	4	1	0	0.6861369105
TGME49_273840	685	1	1	0	0	0.6332673913
TGME49_273850	531	4	4	0	0	0.4040511983
TGME49_273860	565	7	7	0	0	0.5734946537
TGME49_273870	734	1	1	0	0	0.4415341639
TGME49_273885	3236	35	35	0	0	0.8715002316
TGME49_273905	931	4	3	0	1	0.9257310765
TGME49_273915						
TGME49_273920	1250	9	9	0	0	0.8356810054
TGME49_273930	176	0				0.4434751002
TGME49_273950	867	6	6	0	0	0.8091789777
TGME49_273960	815	2	2	0	0	0.6868879892
TGME49_273970	745	9	9	0	0	0.5948910444
TGME49_273980	3000	24	24	0	0	0.912864709
TGME49_273990						
TGME49_273995	280	1	1	0	0	0.8836617577
TGME49_274000	1877	11	10	1	0	0.5074805629
TGME49_274010	1342	8	8	0	0	0.6909024618
TGME49_274050	951	13	13	0	0	0.7789525161
TGME49_274060	611	4	4	0	0	0.9247659523
TGME49_274070	1173	12	12	0	0	0.4057220821
TGME49_274080	1205	13	11	2	0	0.473110746
TGME49_274090	984	10	9	1	0	0.6754310058
TGME49_274100	271	2	2	0	0	0.63663327
TGME49_274110	657	6	6	0	0	0.6511262595
TGME49_274120	1352	7	7	0	0	0.912864709
TGME49_274130	1116	8	7	1	0	0.8455295606
TGME49_274150	445	2	1	1	0	0.8519188426
TGME49_274160	1766	8	8	0	0	0.9894540762
TGME49_274180	1984	8	7	1	0	0.6577751101
TGME49_274190	791	3	3	0	0	0.8292571874
TGME49_274290	310	5	4	1	0	0.6151605351
TGME49_275310	754	4	4	0	0	0.915112576
TGME49_275320	328	3	3	0	0	0.6834214396
TGME49_275330	2841	29	28	1	0	0.500821989
TGME49_275350	784	6	6	0	0	0.5956456618
TGME49_275370	572	7	6	1	0	0.5981857805
TGME49_275420	1981	14	14	0	0	0.662593381
TGME49_275430	495	2	1	1	0	0.606837838
TGME49_275440	225	1	1	0	0	0.6941522678
TGME49_275450	2177	21	21	0	0	0.8980055968
TGME49_275460	3019	39	39	0	0	0.597286355
TGME49_275470	2075	32	32	0	0	0.8838035858
TGME49_275480	735	2	2	0	0	0.9371550031
TGME49_275490	1580	16	15	1	0	0.7058233897
TGME49_275568	492	2	2	0	0	0.7915989808
TGME49_275610	2229	29	28	1	0	0.7787661027
TGME49_275630	853	4	4	0	0	0.7896111047
TGME49_275640	816	14	13	1	0	0.898529775
TGME49_275650	586	2	2	0	0	0.5955103154
TGME49_275670	610	6	6	0	0	0.7966569823
TGME49_275680	1597	13	12	0	1	0.4896895316
TGME49_275690	199	3	3	0	0	0.4234011395
TGME49_275740	591	14	13	1	0	0.3490749953
TGME49_275750	553	2	2	0	0	0.9254942563
TGME49_275770	1484	14	13	1	0	0.4390035405
TGME49_275780	878	5	5	0	0	0.8182885294
TGME49_275802	491	1	1	0	0	0.9166898778
TGME49_275810	132	1	1	0	0	0.8651576126
TGME49_275840	671	6	6	0	0	0.75766655
TGME49_275860	253	2	2	0	0	0.6173651741
TGME49_275980	773	4	4	0	0	0.6438189007
TGME49_275990	410	0				0.7329153592
TGME49_276100	1373	2	2	0	0	0.6000815625
TGME49_276110	378	2	1	0	1	0.7526970289
TGME49_276120	529	1	0	1	0	0.6057827753
TGME49_276130	993	11	11	0	0	0.5084542837
TGME49_276140	648	0				0.8894437934
TGME49_276170	2938	10	10	0	0	0.5911587291
TGME49_276180	859	5	4	1	0	0.8280862042
TGME49_276190	914	2	2	0	0	0.8230363634
TGME49_276210	659	7	7	0	0	0.9515480257
TGME49_276220	300	1	1	0	0	0.5485587012
TGME49_276230						
TGME49_276830	398	3	1	2	0	0.8107821484
TGME49_276890	429	4	4	0	0	0.7643590779
TGME49_276900	967	13	13	0	0	0.8447314271
TGME49_276910	2212	19	18	1	0	0.9874280497
TGME49_276920	922	11	11	0	0	0.9455068553
TGME49_276930	416	8	6	2	0	0.6509829362
TGME49_276940	290	1	1	0	0	0.6898125195
TGME49_276970	1432	14	12	2	0	0.8397583476
TGME49_276990	621	7	7	0	0	0.8018796688
TGME49_277000	1232	0				0.7604693989
TGME49_277010	1816	16	13	3	0	0.8107333037
TGME49_277030	1408	14	14	0	0	0.5261097793
TGME49_277070	2365	36	33	3	0	0.4750356715
TGME49_277080	389	4	3	0	1	0.8779954501
TGME49_277090	1068	8	8	0	0	0.456800143
TGME49_277150	791	4	4	0	0	0.5952294697
TGME49_277220	390	1	1	0	0	0.4290618396
TGME49_277260	1092	12	11	1	0	0.4371013363
TGME49_277270						
TGME49_277490	1539	24	22	2	0	0.7755838185
TGME49_277500	834	3	3	0	0	0.9146970911
TGME49_277510	1664	10	9	1	0	0.6033035462
TGME49_277530	574	9	8	1	0	0.6522963854
TGME49_277540						
TGME49_277560	636	8	7	1	0	0.548948959
TGME49_277680	671	6	6	0	0	0.6058405065
TGME49_277685	198	2	0	2	0	0.5760970576
TGME49_277700	549	0				0.854815013
TGME49_277710	1562	11	11	0	0	0.7984012545
TGME49_277720	851	6	6	0	0	0.8538912914
TGME49_277730	256	2	2	0	0	0.7478941275
TGME49_277740	1742	10	10	0	0	0.8207404051
TGME49_277760	656	3	3	0	0	0.5977798483
TGME49_277770	253	0				0.8453714176
TGME49_277790	2181	11	11	0	0	0.8443954333
TGME49_277820	1487	13	12	0	1	0.5756470396
TGME49_277840	1031	10	8	2	0	0.6061553826
TGME49_277850	574	2	1	1	0	0.5895133111
TGME49_277860	699	1	1	0	0	0.9156361053
TGME49_277870	1469	14	14	0	0	0.9478481871
TGME49_277880	582	6	5	1	0	0.8919986957
TGME49_277910	876	6	6	0	0	0.4668150218
TGME49_277920	533	2	2	0	0	0.8143654627
TGME49_277940	302	1	0	1	0	0.6643186565
TGME49_277970	618	3	2	1	0	0.4282184154
TGME49_277980	14	0				0.9592471798
TGME49_277990	866	2	2	0	0	0.8289167296
TGME49_278005	171	1	0	1	0	0.3910048266
TGME49_278020	1019	6	5	1	0	0.6469242055
TGME49_278030	1184	8	8	0	0	0.5132911405
TGME49_278040	698	5	5	0	0	0.8497659201
TGME49_278050	620	1	1	0	0	0.7508533177
TGME49_278060	641	3	2	1	0	0.6125974792
TGME49_278110	450	11	11	0	0	0.9402986214
TGME49_278130	392	5	4	1	0	0.5640340768
TGME49_278160	597	10	8	2	0	0.8995377874
TGME49_278170	373	11	11	0	0	0.6976690848
TGME49_278205	1368	16	15	1	0	0.7897728365
TGME49_278220	512	2	1	0	1	0.5931439652
TGME49_278230	413	6	5	1	0	0.5024143221
TGME49_278250	664	14	6	8	0	0.4285224105
TGME49_278270	171	1	0	1	0	0.7491025156
TGME49_278280	1360	14	14	0	0	0.850119346
TGME49_278365	215	3	3	0	0	0.6107658698
TGME49_278440	1222	13	13	0	0	0.8178049714
TGME49_278450	841	17	16	1	0	0.9021762048
TGME49_278470	315	0				0.4144576219
TGME49_278490	581	3	3	0	0	0.8481661649
TGME49_278500	1069	13	13	0	0	0.8379827031
TGME49_278510	402	6	6	0	0	0.8307414347
TGME49_278530	308	0				0.9024569039
TGME49_278540	532	1	0	1	0	0.9008278591
TGME49_278550	278	2	2	0	0	0.4545588211
TGME49_278580	602	10	7	3	0	0.352768061
TGME49_278600	808	13	12	1	0	0.4550980489
TGME49_278620	657	8	7	1	0	0.4924403263
TGME49_278630	496	7	6	1	0	0.5228500559
TGME49_278640	1365	6	5	1	0	0.6332335333
TGME49_278660	347	0				0.9875799514
TGME49_278670	424	5	3	2	0	0.5855720823
TGME49_278700	489	6	4	2	0	0.5786786397
TGME49_278720	488	8	7	1	0	0.7590223995
TGME49_278730	549	8	8	0	0	0.9773879914
TGME49_278750	622	5	4	1	0	0.6570769153
TGME49_278753						
TGME49_278757						
TGME49_278760	367	3	2	1	0	0.8248196303
TGME49_278770	410	2	1	1	0	0.6047116647
TGME49_278780	833	1	1	0	0	0.5690203838
TGME49_278800	712	5	4	1	0	0.4994023818
TGME49_278815	1050	8	8	0	0	0.7745163002
TGME49_278830	259	2	2	0	0	0.4441064305
TGME49_278850	2022	7	7	0	0	0.8315115992
TGME49_278870	1213	4	4	0	0	0.9239043671
TGME49_278878	423	8	7	1	0	0.9000393371
TGME49_278890	600	1	1	0	0	0.5876809218
TGME49_278900	624	0				0.6674350897
TGME49_278920	971	10	9	1	0	0.5676245826
TGME49_278930	651	14	14	0	0	0.6225995109
TGME49_278940	1065	10	10	0	0	0.8236237373
TGME49_278950	1036	3	3	0	0	0.9422305528
TGME49_278960	740	4	4	0	0	0.6535544526
TGME49_278965	532	6	6	0	0	0.6764007629
TGME49_278975	1071	4	4	0	0	0.8507851453
TGME49_278990	332	0				0.838068225
TGME49_279100	980	10	10	0	0	0.8148427368
TGME49_279320	1681	7	6	1	0	0.4953800648
TGME49_279330	722	2	2	0	0	0.8919447802
TGME49_279340	388	1	1	0	0	0.9106584434
TGME49_279350	462	5	3	2	0	0.4954913092
TGME49_279355						
TGME49_279360	486	10	9	1	0	0.8117335299
TGME49_279370	1168	11	11	0	0	0.6713852793
TGME49_279380	770	3	3	0	0	0.8546139295
TGME49_279390	221	2	1	1	0	0.8600744944
TGME49_279400	265	7	4	1	2	0.8639598004
TGME49_279405						
TGME49_279410	264	10	4	6	0	0.8444497051
TGME49_279420	770	8	8	0	0	0.4156742657
TGME49_279430	210	4	3	1	0	0.8709515186
TGME49_279450	233	5	5	0	0	0.85014314
TGME49_279540						
TGME49_279550	210	0				0.9069575932
TGME49_280370						
TGME49_280375						
TGME49_280380	224	1	1	0	0	0.8962160279
TGME49_280390	1229	4	4	0	0	0.830129954
TGME49_280400	474	2	2	0	0	0.868761439
TGME49_280410	1305	13	13	0	0	0.5940647326
TGME49_280440	440	4	4	0	0	0.658691601
TGME49_280450	1160	8	8	0	0	0.7588294668
TGME49_280460	869	3	3	0	0	0.585400938
TGME49_280465						
TGME49_280470	1044	5	5	0	0	0.6048600935
TGME49_280480	850	9	9	0	0	0.8076017776
TGME49_280490	736	7	6	1	0	0.834400091
TGME49_280500						
TGME49_280518	114	0				0.594396166
TGME49_280522	710	4	2	2	0	0.3910211797
TGME49_280540	659	1	1	0	0	0.8104101396
TGME49_280550	717	1	1	0	0	0.8432207302
TGME49_280560	1184	4	2	2	0	0.8434438322
TGME49_280570	214	4	4	0	0	0.8512756067
TGME49_280580	846	8	8	0	0	0.9261383401
TGME49_280590	1135	12	11	1	0	0.4482480008
TGME49_280600	2345	34	33	1	0	0.3375950963
TGME49_280610	286	2	0	2	0	0.7529362028
TGME49_280670	410	6	4	2	0	0.5623879845
TGME49_280690	574	3	3	0	0	0.7477000553
TGME49_280700	435	1	1	0	0	0.7364128936
TGME49_280710	572	2	1	1	0	0.9142688975
TGME49_280720	241	1	1	0	0	0.8053747074
TGME49_280730	746	2	2	0	0	0.8268835205
TGME49_280740	462	0				0.8265381168
TGME49_280750	533	2	2	0	0	0.8279973567
TGME49_280760	1324	9	9	0	0	0.6463230156
TGME49_280770	733	5	5	0	0	0.6902132957
